date,temp_mean_c,temp_max_c,temp_min_c,precip_mm,wind_speed_ms,wind_gust_ms,sunshine_hours,pressure_max_hpa,pressure_min_hpa,humidity_mean_pct,station_id,ccaa,city
2019-07-28,25.7,32.4,19.0,0.0,3.1,10.3,12.1,1008.4,1005.2,53.0,5783,Andalucía,Sevilla Centro
2019-07-29,27.3,35.3,19.3,0.0,4.2,11.4,13.6,1010.1,1006.4,48.0,5783,Andalucía,Sevilla Centro
2019-07-30,29.0,36.9,21.0,0.0,3.3,8.9,13.2,1011.0,1005.9,23.0,5783,Andalucía,Sevilla Centro
2019-07-31,,,,0.0,,,,,,,5783,Andalucía,Sevilla Centro
2019-08-01,,,,0.0,3.3,,13.2,1010.0,1006.5,37.0,5783,Andalucía,Sevilla Centro
2019-08-02,28.1,37.0,19.2,0.0,3.6,10.3,13.5,1011.2,1008.0,29.0,5783,Andalucía,Sevilla Centro
2019-08-03,27.4,35.2,19.5,0.0,5.0,9.7,13.5,1011.3,1008.0,48.0,5783,Andalucía,Sevilla Centro
2019-08-04,28.4,36.8,20.0,0.0,3.9,9.7,10.7,1012.1,1008.3,52.0,5783,Andalucía,Sevilla Centro
2019-08-05,28.6,37.7,19.4,0.0,3.3,10.3,13.5,1011.3,1007.2,36.0,5783,Andalucía,Sevilla Centro
2019-08-06,27.6,36.8,18.3,0.0,3.9,9.7,13.2,1011.5,1006.2,40.0,5783,Andalucía,Sevilla Centro
2019-08-07,27.1,34.3,19.9,0.0,3.9,8.3,8.9,1010.9,1008.3,53.0,5783,Andalucía,Sevilla Centro
2019-08-08,28.0,36.4,19.7,0.0,3.6,10.8,13.4,1012.0,1008.1,39.0,5783,Andalucía,Sevilla Centro
2019-08-09,27.2,34.2,20.1,0.0,4.4,11.7,13.1,1014.1,1011.0,61.0,5783,Andalucía,Sevilla Centro
2019-08-10,28.2,35.4,21.0,0.0,3.9,10.8,13.1,1015.1,1010.2,48.0,5783,Andalucía,Sevilla Centro
2019-08-11,27.2,34.2,20.2,0.0,4.2,12.5,12.3,1014.7,1010.6,25.0,5783,Andalucía,Sevilla Centro
2019-08-12,27.4,34.9,20.0,0.0,3.9,8.3,12.7,1013.6,1009.2,23.0,5783,Andalucía,Sevilla Centro
2019-08-13,26.6,36.6,16.7,0.0,3.1,8.3,13.1,1013.7,1010.3,28.0,5783,Andalucía,Sevilla Centro
2019-08-14,28.9,38.6,19.2,0.0,1.1,7.8,12.9,1015.1,1010.4,28.0,5783,Andalucía,Sevilla Centro
2019-08-15,30.4,39.5,21.2,0.0,2.5,8.9,12.9,1013.8,1009.9,38.0,5783,Andalucía,Sevilla Centro
2019-08-16,30.0,38.4,21.6,0.0,3.9,8.9,13.0,1013.3,1009.5,33.0,5783,Andalucía,Sevilla Centro
2019-08-17,30.6,40.2,21.0,0.0,3.3,8.9,13.0,1011.7,1006.7,30.0,5783,Andalucía,Sevilla Centro
2019-08-18,28.0,35.3,20.7,0.0,4.4,13.9,13.0,1011.1,1008.0,46.0,5783,Andalucía,Sevilla Centro
2019-08-19,27.0,34.5,19.5,0.0,3.9,10.8,13.1,1011.7,1008.4,46.0,5783,Andalucía,Sevilla Centro
2019-08-20,27.1,35.2,19.0,0.0,2.8,7.8,12.8,1012.8,1009.8,33.0,5783,Andalucía,Sevilla Centro
2019-08-21,27.9,36.2,19.6,0.0,3.9,9.7,12.4,1013.5,1009.5,41.0,5783,Andalucía,Sevilla Centro
2019-08-22,29.8,36.1,23.6,0.0,5.8,13.3,12.6,1013.4,1009.5,43.0,5783,Andalucía,Sevilla Centro
2019-08-23,30.9,38.0,23.8,0.0,5.3,11.4,12.8,1013.0,1009.1,26.0,5783,Andalucía,Sevilla Centro
2019-08-24,30.1,38.7,21.5,0.0,3.6,8.9,12.6,1013.2,1009.2,28.0,5783,Andalucía,Sevilla Centro
2019-08-25,28.0,35.2,20.8,0.0,3.9,10.3,11.8,1012.3,1007.0,43.0,5783,Andalucía,Sevilla Centro
2019-08-26,25.9,31.2,20.6,0.0,4.7,10.3,9.0,1012.1,1007.9,58.0,5783,Andalucía,Sevilla Centro
2019-08-27,26.0,32.6,19.4,0.0,3.9,9.7,11.6,1014.0,1010.3,56.0,5783,Andalucía,Sevilla Centro
2019-08-28,28.3,37.0,19.6,0.0,2.5,8.3,11.8,1013.3,1009.5,42.0,5783,Andalucía,Sevilla Centro
2019-08-29,30.0,36.9,23.1,0.0,3.6,10.8,10.0,1014.9,1012.0,37.0,5783,Andalucía,Sevilla Centro
2019-08-30,29.2,37.5,21.0,0.0,3.1,7.8,12.2,1015.1,1010.7,36.0,5783,Andalucía,Sevilla Centro
2019-08-31,29.5,37.0,22.0,0.0,3.1,8.3,12.1,1013.0,1008.5,38.0,5783,Andalucía,Sevilla Centro
2019-09-01,29.1,36.5,21.7,0.0,3.1,9.7,12.2,1011.3,1007.5,45.0,5783,Andalucía,Sevilla Centro
2019-09-02,29.2,37.5,20.8,0.0,3.1,9.2,11.9,1013.2,1009.2,40.0,5783,Andalucía,Sevilla Centro
2019-09-03,29.5,37.6,21.4,0.0,2.8,9.7,12.1,1015.2,1012.0,36.0,5783,Andalucía,Sevilla Centro
2019-09-04,30.0,35.8,24.3,0.0,3.9,8.3,6.2,1015.0,1010.7,43.0,5783,Andalucía,Sevilla Centro
2019-09-05,27.4,34.6,20.3,0.0,3.6,9.7,10.2,1012.1,1009.3,53.0,5783,Andalucía,Sevilla Centro
2019-09-06,29.2,36.6,21.7,0.1,2.2,8.3,10.0,1012.2,1008.3,49.0,5783,Andalucía,Sevilla Centro
2019-09-07,28.4,35.3,21.4,0.0,2.8,10.8,11.9,1012.1,1008.4,42.0,5783,Andalucía,Sevilla Centro
2019-09-08,28.0,33.1,22.8,0.0,2.8,9.7,5.4,1014.4,1010.6,49.0,5783,Andalucía,Sevilla Centro
2019-09-09,27.4,34.1,20.6,0.0,3.9,12.8,11.7,1014.9,1010.8,51.0,5783,Andalucía,Sevilla Centro
2019-09-10,23.6,29.3,17.8,0.0,4.4,11.7,11.8,1013.6,1010.3,35.0,5783,Andalucía,Sevilla Centro
2019-09-11,24.0,30.6,17.3,0.0,2.8,12.5,10.9,1016.5,1012.7,29.0,5783,Andalucía,Sevilla Centro
2019-09-12,24.0,29.7,18.4,0.0,5.6,16.9,9.8,1018.2,1016.1,38.0,5783,Andalucía,Sevilla Centro
2019-09-13,24.3,29.7,18.9,2.3,6.4,15.0,5.7,1017.0,1013.3,61.0,5783,Andalucía,Sevilla Centro
2019-09-14,22.2,26.0,18.5,0.0,4.7,11.7,6.5,1016.0,1013.0,72.0,5783,Andalucía,Sevilla Centro
2019-09-15,25.2,30.9,19.5,0.0,3.1,9.2,9.8,1015.2,1012.6,58.0,5783,Andalucía,Sevilla Centro
2019-09-16,26.2,32.2,20.1,0.0,3.1,7.2,10.3,1016.1,1012.0,56.0,5783,Andalucía,Sevilla Centro
2019-09-17,25.6,31.9,19.4,0.0,3.3,9.2,10.6,1013.2,1009.2,56.0,5783,Andalucía,Sevilla Centro
2019-09-18,24.7,30.7,18.7,0.0,2.8,8.3,11.1,1013.5,1010.8,58.0,5783,Andalucía,Sevilla Centro
2019-09-19,24.0,30.7,17.3,0.0,2.2,12.8,5.3,1013.8,1010.1,53.0,5783,Andalucía,Sevilla Centro
2019-09-20,23.1,27.6,18.6,0.0,2.8,7.8,3.2,1012.1,1009.2,66.0,5783,Andalucía,Sevilla Centro
2019-09-21,22.9,26.4,19.4,0.9,3.3,9.2,3.5,1011.8,1009.6,73.0,5783,Andalucía,Sevilla Centro
2019-09-22,23.8,28.2,19.5,,3.6,9.7,8.5,1015.4,1009.8,55.0,5783,Andalucía,Sevilla Centro
2019-09-23,22.6,30.3,14.8,0.0,1.9,8.9,11.6,1017.7,1014.5,44.0,5783,Andalucía,Sevilla Centro
2019-09-24,24.1,33.5,14.7,0.0,2.5,8.9,11.7,1017.6,1012.7,41.0,5783,Andalucía,Sevilla Centro
2019-09-25,25.2,31.8,18.6,0.0,3.6,8.6,11.4,1015.7,1011.8,41.0,5783,Andalucía,Sevilla Centro
2019-09-26,24.6,33.5,15.7,0.0,1.7,8.9,11.6,1015.7,1012.4,37.0,5783,Andalucía,Sevilla Centro
2019-09-27,24.5,33.5,15.5,0.0,3.6,9.2,11.5,1016.0,1012.6,45.0,5783,Andalucía,Sevilla Centro
2019-09-28,25.2,34.8,15.5,0.0,1.9,7.8,11.5,1016.0,1012.4,38.0,5783,Andalucía,Sevilla Centro
2019-09-29,24.8,33.3,16.3,0.0,2.8,7.8,11.3,1015.7,1012.4,43.0,5783,Andalucía,Sevilla Centro
2019-09-30,25.2,32.9,17.6,0.0,1.1,6.1,8.7,1015.0,1010.5,52.0,5783,Andalucía,Sevilla Centro
2019-10-01,24.4,33.1,15.6,0.0,3.3,11.4,11.4,1014.2,1010.4,44.0,5783,Andalucía,Sevilla Centro
2019-10-02,22.0,30.0,14.0,0.0,3.9,10.3,11.2,1015.7,1012.6,50.0,5783,Andalucía,Sevilla Centro
2019-10-03,22.0,30.2,13.9,0.0,3.6,10.8,11.1,1017.2,1013.8,57.0,5783,Andalucía,Sevilla Centro
2019-10-04,22.3,30.4,14.2,0.0,2.8,8.9,11.3,1015.4,1011.3,59.0,5783,Andalucía,Sevilla Centro
2019-10-05,22.8,30.5,15.2,0.0,2.5,8.3,11.2,1014.1,1011.3,57.0,5783,Andalucía,Sevilla Centro
2019-10-06,23.2,32.0,14.3,0.0,2.5,7.8,11.0,1016.6,1013.1,51.0,5783,Andalucía,Sevilla Centro
2019-10-07,25.0,35.5,14.4,0.0,1.4,7.8,11.1,1015.1,1011.3,39.0,5783,Andalucía,Sevilla Centro
2019-10-08,26.0,34.6,17.4,0.0,3.3,9.7,11.1,1014.4,1010.9,37.0,5783,Andalucía,Sevilla Centro
2019-10-09,25.0,32.7,17.3,0.0,2.2,6.7,10.8,1013.7,1010.1,48.0,5783,Andalucía,Sevilla Centro
2019-10-10,25.6,34.0,17.1,0.0,1.4,7.2,10.9,1014.4,1011.2,44.0,5783,Andalucía,Sevilla Centro
2019-10-11,24.3,29.9,18.7,0.0,2.8,6.1,5.5,1015.6,1012.0,46.0,5783,Andalucía,Sevilla Centro
2019-10-12,25.3,30.8,19.8,0.0,4.2,11.7,9.1,1013.1,1009.9,55.0,5783,Andalucía,Sevilla Centro
2019-10-13,24.5,29.8,19.2,1.8,1.9,8.3,8.8,1013.4,1008.1,58.0,5783,Andalucía,Sevilla Centro
2019-10-14,20.2,24.8,15.6,0.0,5.3,15.3,7.6,1017.8,1008.9,71.0,5783,Andalucía,Sevilla Centro
2019-10-15,16.6,22.7,10.4,0.0,1.1,5.0,10.1,1020.1,1017.1,49.0,5783,Andalucía,Sevilla Centro
2019-10-16,17.5,25.3,9.7,0.0,1.9,7.8,10.6,1019.1,1014.5,42.0,5783,Andalucía,Sevilla Centro
2019-10-17,18.0,26.2,9.7,0.0,2.5,7.2,10.7,1018.2,1014.4,58.0,5783,Andalucía,Sevilla Centro
2019-10-18,19.8,24.7,14.8,0.0,3.1,7.8,3.7,1016.6,1011.9,74.0,5783,Andalucía,Sevilla Centro
2019-10-19,19.3,23.2,15.4,5.9,6.7,16.1,3.4,1011.9,1003.8,82.0,5783,Andalucía,Sevilla Centro
2019-10-20,16.6,20.9,12.4,0.0,3.3,9.7,9.2,1013.1,1006.4,64.0,5783,Andalucía,Sevilla Centro
2019-10-21,15.8,21.9,9.6,0.0,1.7,9.7,10.6,1014.6,1011.0,58.0,5783,Andalucía,Sevilla Centro
2019-10-22,15.4,21.5,9.3,,3.1,10.3,8.3,1011.0,1005.5,62.0,5783,Andalucía,Sevilla Centro
2019-10-23,14.2,19.0,9.3,,5.0,12.5,3.0,1013.6,1006.8,68.0,5783,Andalucía,Sevilla Centro
2019-10-24,15.8,22.7,8.9,0.0,2.2,7.8,10.5,1019.9,1013.6,60.0,5783,Andalucía,Sevilla Centro
2019-10-25,20.0,27.9,12.0,0.0,3.3,10.3,10.3,1019.5,1015.0,47.0,5783,Andalucía,Sevilla Centro
2019-10-26,20.4,30.3,10.5,0.0,1.9,7.8,10.5,1017.0,1013.9,44.0,5783,Andalucía,Sevilla Centro
2019-10-27,18.8,26.3,11.3,0.0,2.5,7.2,9.7,1017.5,1014.4,53.0,5783,Andalucía,Sevilla Centro
2019-10-28,18.8,23.9,13.8,0.0,2.2,6.7,8.8,1016.9,1013.8,71.0,5783,Andalucía,Sevilla Centro
2019-10-29,21.4,26.3,16.5,0.0,1.9,5.8,8.4,1017.7,1013.9,64.0,5783,Andalucía,Sevilla Centro
2019-10-30,20.8,26.0,15.5,0.0,2.5,7.2,6.8,1021.2,1017.3,70.0,5783,Andalucía,Sevilla Centro
2019-10-31,22.8,27.5,18.1,0.0,2.5,8.9,6.6,1022.7,1019.6,71.0,5783,Andalucía,Sevilla Centro
2019-11-01,22.5,27.9,17.1,0.4,3.3,12.5,9.3,1021.7,1017.1,77.0,5783,Andalucía,Sevilla Centro
2019-11-02,22.0,25.5,18.6,0.0,5.8,12.8,4.7,1017.3,1008.7,74.0,5783,Andalucía,Sevilla Centro
2019-11-03,21.2,24.7,17.6,0.0,7.5,13.9,6.8,1014.8,1008.3,50.0,5783,Andalucía,Sevilla Centro
2019-11-04,19.4,22.5,16.4,0.3,6.4,12.8,2.1,,,,5783,Andalucía,Sevilla Centro
2019-11-05,17.2,22.2,12.3,0.0,4.4,12.8,8.2,1016.0,1010.6,58.0,5783,Andalucía,Sevilla Centro
2019-11-06,14.6,21.3,7.8,1.7,3.1,9.2,9.1,1017.1,1012.9,60.0,5783,Andalucía,Sevilla Centro
2019-11-07,16.0,20.8,11.2,1.6,4.7,10.3,5.9,1014.9,1010.7,62.0,5783,Andalucía,Sevilla Centro
2019-11-08,13.4,19.2,7.7,0.0,4.2,10.8,9.7,1020.8,1014.2,48.0,5783,Andalucía,Sevilla Centro
2019-11-09,11.9,19.5,4.3,0.0,1.9,7.8,8.9,1022.4,1017.0,56.0,5783,Andalucía,Sevilla Centro
2019-11-10,15.0,19.3,10.7,0.0,4.7,13.9,5.8,1018.8,1016.2,50.0,5783,Andalucía,Sevilla Centro
2019-11-11,15.4,19.1,11.7,0.0,2.8,7.2,0.0,1018.2,1012.5,75.0,5783,Andalucía,Sevilla Centro
2019-11-12,14.6,21.4,7.7,0.0,1.4,6.1,9.7,1015.0,1011.7,57.0,5783,Andalucía,Sevilla Centro
2019-11-13,18.4,22.6,14.1,0.0,4.4,11.4,4.6,1013.1,1010.7,66.0,5783,Andalucía,Sevilla Centro
2019-11-14,13.0,15.6,10.3,1.1,6.7,13.3,3.6,1011.7,1005.6,70.0,5783,Andalucía,Sevilla Centro
2019-11-15,10.6,14.9,6.3,0.0,3.1,10.3,4.4,1008.1,1004.8,57.0,5783,Andalucía,Sevilla Centro
2019-11-16,8.8,16.2,1.3,0.0,1.7,6.1,9.8,1016.9,1008.1,58.0,5783,Andalucía,Sevilla Centro
2019-11-17,9.6,15.3,3.9,8.6,1.1,9.7,0.4,1017.7,1009.2,90.0,5783,Andalucía,Sevilla Centro
2019-11-18,12.9,18.1,7.7,0.0,2.2,11.4,9.6,1015.6,1008.0,72.0,5783,Andalucía,Sevilla Centro
2019-11-19,11.5,16.8,6.2,0.1,1.4,5.8,6.3,1016.3,1011.6,75.0,5783,Andalucía,Sevilla Centro
2019-11-20,9.0,11.8,6.1,7.7,1.7,8.9,0.0,1011.6,1005.7,94.0,5783,Andalucía,Sevilla Centro
2019-11-21,13.2,15.3,11.1,28.6,2.5,11.7,0.0,1007.8,1004.3,97.0,5783,Andalucía,Sevilla Centro
2019-11-22,16.0,18.3,13.7,10.6,7.8,20.0,0.0,1004.7,993.8,90.0,5783,Andalucía,Sevilla Centro
2019-11-23,13.8,17.4,10.1,0.0,5.3,11.7,8.2,1012.8,999.2,70.0,5783,Andalucía,Sevilla Centro
2019-11-24,11.8,17.4,6.1,,1.9,6.7,8.5,1016.8,1012.6,73.0,5783,Andalucía,Sevilla Centro
2019-11-25,15.0,17.6,12.3,0.4,4.2,9.2,0.0,1016.0,1013.8,93.0,5783,Andalucía,Sevilla Centro
2019-11-26,16.6,18.9,14.3,0.8,3.1,11.7,0.3,1015.3,1011.0,94.0,5783,Andalucía,Sevilla Centro
2019-11-27,15.4,18.5,12.2,,2.5,,1.4,1015.2,1011.1,84.0,5783,Andalucía,Sevilla Centro
2019-11-28,15.0,19.3,10.8,0.0,0.6,6.7,5.2,1017.8,1014.5,85.0,5783,Andalucía,Sevilla Centro
2019-11-29,14.8,19.9,9.6,0.0,2.8,5.0,8.8,1020.3,1017.2,81.0,5783,Andalucía,Sevilla Centro
2019-11-30,14.8,20.1,9.6,0.1,2.2,9.2,7.6,1019.6,1014.3,71.0,5783,Andalucía,Sevilla Centro
2019-12-01,13.3,15.9,10.7,4.9,3.6,9.7,3.8,1014.3,1005.5,83.0,5783,Andalucía,Sevilla Centro
2019-12-02,13.8,16.8,10.7,0.6,4.7,10.8,3.5,1009.1,1004.6,81.0,5783,Andalucía,Sevilla Centro
2019-12-03,13.6,18.5,8.7,0.0,3.6,9.2,9.2,1009.0,1005.8,71.0,5783,Andalucía,Sevilla Centro
2019-12-04,12.0,16.5,7.4,0.0,1.9,8.3,8.3,1008.3,1004.9,72.0,5783,Andalucía,Sevilla Centro
2019-12-05,11.6,17.4,5.9,0.0,4.4,11.4,9.2,1014.1,1008.0,73.0,5783,Andalucía,Sevilla Centro
2019-12-06,14.1,19.7,8.5,0.0,2.8,10.3,9.1,1018.1,1013.3,67.0,5783,Andalucía,Sevilla Centro
2019-12-07,14.0,20.0,8.0,0.0,1.7,5.8,9.1,1022.3,1018.0,72.0,5783,Andalucía,Sevilla Centro
2019-12-08,12.9,18.5,7.3,0.0,0.8,4.7,7.8,1024.7,1021.9,75.0,5783,Andalucía,Sevilla Centro
2019-12-09,13.7,17.8,9.6,0.0,1.1,5.0,1.9,1027.3,1024.1,82.0,5783,Andalucía,Sevilla Centro
2019-12-10,13.8,19.5,8.0,0.0,2.2,7.8,9.0,1025.9,1022.1,70.0,5783,Andalucía,Sevilla Centro
2019-12-11,11.8,17.2,6.3,0.0,1.4,8.9,4.9,1025.3,1021.4,82.0,5783,Andalucía,Sevilla Centro
2019-12-12,10.6,17.1,4.2,0.0,3.6,11.7,6.1,1025.5,1020.0,72.0,5783,Andalucía,Sevilla Centro
2019-12-13,15.7,18.4,13.0,0.0,5.3,9.7,2.2,1021.8,1018.8,74.0,5783,Andalucía,Sevilla Centro
2019-12-14,15.3,17.2,13.4,0.0,2.5,7.2,0.7,1020.1,1016.7,65.0,5783,Andalucía,Sevilla Centro
2019-12-15,14.4,17.6,11.1,0.0,1.4,5.0,3.2,1016.7,1005.9,66.0,5783,Andalucía,Sevilla Centro
2019-12-16,16.0,21.5,10.4,2.3,6.9,,4.9,1006.0,993.1,56.0,5783,Andalucía,Sevilla Centro
2019-12-17,11.6,15.5,7.8,0.0,4.2,8.3,7.4,1015.1,995.1,61.0,5783,Andalucía,Sevilla Centro
2019-12-18,11.2,16.0,6.5,12.8,2.2,9.7,2.9,1018.3,1009.5,78.0,5783,Andalucía,Sevilla Centro
2019-12-19,15.6,18.1,13.1,53.3,8.1,20.6,0.0,1015.2,1006.0,88.0,5783,Andalucía,Sevilla Centro
2019-12-20,17.8,18.4,17.3,7.7,9.2,26.4,0.0,1007.5,1003.6,92.0,5783,Andalucía,Sevilla Centro
2019-12-21,16.8,18.7,15.0,1.5,8.3,17.5,0.1,1018.2,1007.0,91.0,5783,Andalucía,Sevilla Centro
2019-12-22,14.4,18.2,10.7,0.0,4.2,7.8,6.2,1024.5,1017.9,87.0,5783,Andalucía,Sevilla Centro
2019-12-23,14.9,17.8,12.0,0.0,3.6,7.8,8.6,1026.8,1023.5,85.0,5783,Andalucía,Sevilla Centro
2019-12-24,15.9,20.8,11.0,0.0,5.0,12.5,9.3,1023.5,1020.6,69.0,5783,Andalucía,Sevilla Centro
2019-12-25,14.9,20.5,9.3,0.0,1.9,6.1,8.1,1022.6,1020.2,76.0,5783,Andalucía,Sevilla Centro
2019-12-26,15.4,20.8,9.9,0.0,3.3,6.7,8.7,1023.4,1020.1,76.0,5783,Andalucía,Sevilla Centro
2019-12-27,16.8,21.9,11.8,0.0,4.4,9.2,9.1,1023.0,1020.7,63.0,5783,Andalucía,Sevilla Centro
2019-12-28,15.2,21.0,9.3,0.0,3.9,8.3,9.2,1024.4,1021.5,70.0,5783,Andalucía,Sevilla Centro
2019-12-29,13.8,19.0,8.6,0.0,3.6,8.3,9.2,1025.9,1023.1,68.0,5783,Andalucía,Sevilla Centro
2019-12-30,11.8,16.9,6.8,0.0,3.3,6.7,9.2,1028.4,1025.4,72.0,5783,Andalucía,Sevilla Centro
2019-12-31,11.9,16.7,7.1,0.0,3.1,9.2,9.2,1028.6,1025.6,74.0,5783,Andalucía,Sevilla Centro
2020-01-01,11.9,17.5,6.3,0.0,1.9,5.8,9.1,1029.6,1026.6,76.0,5783,Andalucía,Sevilla Centro
2020-01-02,10.8,16.4,5.3,0.0,1.1,4.7,8.9,1029.4,1026.6,73.0,5783,Andalucía,Sevilla Centro
2020-01-03,10.5,14.5,6.5,0.0,1.1,6.7,0.6,1030.7,1028.2,83.0,5783,Andalucía,Sevilla Centro
2020-01-04,9.5,14.1,4.9,0.0,2.5,8.3,5.2,1029.6,1026.3,78.0,5783,Andalucía,Sevilla Centro
2020-01-05,11.8,16.3,7.2,0.0,3.3,9.7,9.1,1026.8,1023.0,71.0,5783,Andalucía,Sevilla Centro
2020-01-06,10.8,17.0,4.6,0.0,1.4,4.7,9.1,1027.4,1023.5,78.0,5783,Andalucía,Sevilla Centro
2020-01-07,11.9,18.9,4.9,0.0,2.2,8.9,9.3,1028.3,1025.4,71.0,5783,Andalucía,Sevilla Centro
2020-01-08,11.8,18.7,4.9,0.0,1.7,6.1,9.4,1026.6,1023.2,68.0,5783,Andalucía,Sevilla Centro
2020-01-09,10.2,16.2,4.2,0.0,1.7,5.8,9.2,1026.6,1022.9,76.0,5783,Andalucía,Sevilla Centro
2020-01-10,10.2,16.1,4.2,0.0,1.4,7.8,7.7,1025.2,1021.7,73.0,5783,Andalucía,Sevilla Centro
2020-01-11,10.8,16.2,5.4,0.0,3.1,8.9,9.4,1027.7,1024.8,59.0,5783,Andalucía,Sevilla Centro
2020-01-12,10.4,17.0,3.7,0.0,2.2,5.8,9.5,1029.3,1025.1,72.0,5783,Andalucía,Sevilla Centro
2020-01-13,9.4,15.8,3.1,0.0,1.7,6.1,9.0,1025.7,1021.4,71.0,5783,Andalucía,Sevilla Centro
2020-01-14,10.2,15.3,5.1,0.0,1.4,4.7,8.4,1022.7,1020.0,75.0,5783,Andalucía,Sevilla Centro
2020-01-15,12.0,18.8,5.2,0.0,1.7,7.8,8.0,1024.8,1020.9,76.0,5783,Andalucía,Sevilla Centro
2020-01-16,12.9,18.7,7.1,,2.2,6.1,9.1,1026.9,1023.5,60.0,5783,Andalucía,Sevilla Centro
2020-01-17,13.7,18.3,9.1,0.3,1.7,4.2,4.7,1030.4,1026.2,83.0,5783,Andalucía,Sevilla Centro
2020-01-18,12.1,15.9,8.3,5.7,2.8,9.7,0.0,1028.9,1020.9,96.0,5783,Andalucía,Sevilla Centro
2020-01-19,12.2,16.6,7.9,0.0,4.4,20.6,6.2,1021.6,1014.4,66.0,5783,Andalucía,Sevilla Centro
2020-01-20,9.8,13.4,6.1,0.0,6.7,17.5,4.7,1015.9,1010.6,53.0,5783,Andalucía,Sevilla Centro
2020-01-21,9.6,13.0,6.2,2.1,2.5,8.3,4.4,1012.7,1008.5,67.0,5783,Andalucía,Sevilla Centro
2020-01-22,10.1,11.5,8.7,8.8,2.8,6.1,0.0,1013.0,1010.3,93.0,5783,Andalucía,Sevilla Centro
2020-01-23,11.0,12.3,9.6,12.2,1.7,8.9,0.0,1015.4,1011.4,93.0,5783,Andalucía,Sevilla Centro
2020-01-24,12.1,14.5,9.7,21.3,3.3,9.7,0.4,1016.6,1012.4,87.0,5783,Andalucía,Sevilla Centro
2020-01-25,11.0,14.1,8.0,2.1,1.7,7.8,0.8,1017.4,1011.7,90.0,5783,Andalucía,Sevilla Centro
2020-01-26,10.4,15.7,5.2,0.1,1.9,5.8,8.3,1023.9,1017.4,81.0,5783,Andalucía,Sevilla Centro
2020-01-27,11.0,14.7,7.4,0.0,1.4,5.8,5.5,1025.1,1022.1,82.0,5783,Andalucía,Sevilla Centro
2020-01-28,13.2,16.0,10.5,0.0,0.8,4.7,0.2,1024.7,1022.0,84.0,5783,Andalucía,Sevilla Centro
2020-01-29,13.2,17.3,9.1,0.0,2.5,5.0,6.1,1023.6,1021.1,82.0,5783,Andalucía,Sevilla Centro
2020-01-30,13.0,17.2,8.8,0.0,0.8,4.2,4.7,1024.9,1022.1,80.0,5783,Andalucía,Sevilla Centro
2020-01-31,15.2,18.7,11.8,0.0,0.6,6.1,5.8,1024.5,1021.6,81.0,5783,Andalucía,Sevilla Centro
2020-02-01,16.6,21.5,11.7,0.0,2.2,5.8,5.9,1025.5,1022.2,80.0,5783,Andalucía,Sevilla Centro
2020-02-02,16.6,22.5,10.8,0.0,2.8,10.3,10.1,1026.4,1023.5,71.0,5783,Andalucía,Sevilla Centro
2020-02-03,17.8,24.5,11.1,0.0,2.5,8.3,10.1,1026.3,1023.8,61.0,5783,Andalucía,Sevilla Centro
2020-02-04,18.2,25.5,10.8,0.0,2.2,7.2,10.1,1026.0,1021.5,66.0,5783,Andalucía,Sevilla Centro
2020-02-05,16.2,22.9,9.6,0.0,2.8,7.8,10.1,1021.9,1017.6,62.0,5783,Andalucía,Sevilla Centro
2020-02-06,15.2,21.7,8.6,0.0,2.5,6.7,9.5,1019.5,1016.3,69.0,5783,Andalucía,Sevilla Centro
2020-02-07,14.0,19.0,9.1,0.0,1.4,5.0,4.8,1021.8,1018.4,74.0,5783,Andalucía,Sevilla Centro
2020-02-08,15.5,18.2,12.8,0.0,1.1,6.1,1.5,1025.2,1021.4,86.0,5783,Andalucía,Sevilla Centro
2020-02-09,16.0,19.8,12.3,0.0,2.2,6.1,7.0,1029.1,1024.1,78.0,5783,Andalucía,Sevilla Centro
2020-02-10,16.0,21.7,10.3,0.0,2.5,6.7,10.3,1030.6,1026.1,64.0,5783,Andalucía,Sevilla Centro
2020-02-11,16.0,22.0,10.1,0.0,2.2,6.1,10.2,1026.6,1021.0,70.0,5783,Andalucía,Sevilla Centro
2020-02-12,15.2,17.5,12.9,0.0,2.2,5.8,0.8,1022.1,1019.2,76.0,5783,Andalucía,Sevilla Centro
2020-02-13,15.8,20.5,11.0,0.1,0.8,6.1,5.7,1022.8,1020.2,67.0,5783,Andalucía,Sevilla Centro
2020-02-14,15.6,22.1,9.2,0.0,2.5,8.9,8.0,1022.7,1019.2,63.0,5783,Andalucía,Sevilla Centro
2020-02-15,15.9,22.8,9.0,0.0,1.7,5.8,10.2,1023.9,1020.3,65.0,5783,Andalucía,Sevilla Centro
2020-02-16,15.3,22.2,8.4,0.0,1.4,5.8,10.0,1025.5,1022.5,73.0,5783,Andalucía,Sevilla Centro
2020-02-17,16.1,23.4,8.8,0.0,1.4,7.8,8.7,1026.7,1023.4,70.0,5783,Andalucía,Sevilla Centro
2020-02-18,17.4,22.5,12.3,0.0,2.8,8.9,9.4,1025.2,1022.8,67.0,5783,Andalucía,Sevilla Centro
2020-02-19,15.9,21.2,10.6,0.0,3.1,8.3,9.3,1026.3,1022.2,73.0,5783,Andalucía,Sevilla Centro
2020-02-20,16.0,21.7,10.3,0.0,4.2,9.2,10.6,1022.2,1017.3,61.0,5783,Andalucía,Sevilla Centro
